CMDLINE /usr/local/opt/python/bin/python3.7 mandelbrot2.py
MEM 157.140625 1551482665.9494
MEM 157.140625 1551482666.0519
MEM 157.179688 1551482666.1582
MEM 157.218750 1551482666.2585
MEM 157.218750 1551482666.3604
MEM 157.218750 1551482666.4686
MEM 157.218750 1551482666.5722
MEM 157.218750 1551482666.6730
MEM 157.218750 1551482666.7798
MEM 157.218750 1551482666.8862
MEM 157.218750 1551482666.9885
MEM 157.218750 1551482667.0890
MEM 157.218750 1551482667.1940
MEM 157.218750 1551482667.3034
MEM 157.218750 1551482667.4072
MEM 157.261719 1551482667.5150
MEM 157.300781 1551482667.6225
MEM 157.300781 1551482667.7234
MEM 157.300781 1551482667.8299
MEM 157.300781 1551482667.9304
MEM 157.300781 1551482668.0320
MEM 157.300781 1551482668.1366
MEM 157.300781 1551482668.2394
MEM 157.300781 1551482668.3441
MEM 157.300781 1551482668.4483
MEM 157.300781 1551482668.5538
MEM 157.300781 1551482668.6613
MEM 157.339844 1551482668.7673
MEM 157.339844 1551482668.8685
MEM 157.382812 1551482668.9723
MEM 157.382812 1551482669.0728
MEM 157.382812 1551482669.1734
MEM 157.382812 1551482669.2789
MEM 157.382812 1551482669.3791
MEM 157.382812 1551482669.4804
MEM 157.382812 1551482669.5906
MEM 157.382812 1551482669.6984
MEM 157.382812 1551482669.8035
MEM 157.382812 1551482669.9135
MEM 157.382812 1551482670.0234
MEM 157.425781 1551482670.1236
MEM 157.425781 1551482670.2299
MEM 157.464844 1551482670.3307
MEM 157.464844 1551482670.4335
MEM 157.464844 1551482670.5339
MEM 157.464844 1551482670.6375
MEM 157.464844 1551482670.7439
MEM 157.464844 1551482670.8530
MEM 157.464844 1551482670.9586
MEM 157.464844 1551482671.0632
MEM 157.464844 1551482671.1638
MEM 157.464844 1551482671.2723
MEM 157.464844 1551482671.3727
MEM 157.503906 1551482671.4819
MEM 157.523438 1551482671.5825
MEM 157.542969 1551482671.6833
MEM 157.542969 1551482671.7836
MEM 157.542969 1551482671.8855
MEM 157.542969 1551482671.9941
MEM 157.542969 1551482672.1019
MEM 157.542969 1551482672.2087
MEM 157.542969 1551482672.3177
MEM 157.542969 1551482672.4224
MEM 157.542969 1551482672.5230
MEM 157.542969 1551482672.6251
MEM 157.542969 1551482672.7334
MEM 157.585938 1551482672.8435
MEM 157.628906 1551482672.9456
MEM 157.628906 1551482673.0539
MEM 157.628906 1551482673.1640
MEM 157.628906 1551482673.2659
MEM 157.628906 1551482673.3741
MEM 157.628906 1551482673.4753
MEM 157.628906 1551482673.5791
MEM 157.628906 1551482673.6804
MEM 157.628906 1551482673.7815
MEM 157.628906 1551482673.8820
MEM 157.628906 1551482673.9825
MEM 157.628906 1551482674.0830
MEM 157.667969 1551482674.1836
MEM 157.667969 1551482674.2877
MEM 157.707031 1551482674.3979
MEM 157.707031 1551482674.5010
MEM 157.707031 1551482674.6069
MEM 157.707031 1551482674.7148
MEM 157.707031 1551482674.8225
MEM 157.707031 1551482674.9320
MEM 157.707031 1551482675.0328
MEM 157.707031 1551482675.1335
MEM 157.707031 1551482675.2427
MEM 157.707031 1551482675.3437
MEM 157.707031 1551482675.4512
MEM 157.707031 1551482675.5589
MEM 157.746094 1551482675.6632
MEM 157.785156 1551482675.7725
MEM 157.785156 1551482675.8787
MEM 157.785156 1551482675.9830
MEM 157.785156 1551482676.0833
MEM 157.785156 1551482676.1886
MEM 157.785156 1551482676.2974
MEM 157.785156 1551482676.4029
MEM 157.785156 1551482676.5104
MEM 157.785156 1551482676.6183
MEM 157.785156 1551482676.7225
MEM 157.785156 1551482676.8231
MEM 157.785156 1551482676.9296
MEM 157.824219 1551482677.0300
MEM 157.863281 1551482677.1346
MEM 157.863281 1551482677.2442
MEM 157.863281 1551482677.3495
MEM 157.863281 1551482677.4594
MEM 157.863281 1551482677.5685
MEM 157.863281 1551482677.6726
MEM 157.863281 1551482677.7777
MEM 157.863281 1551482677.8858
MEM 157.863281 1551482677.9961
MEM 157.863281 1551482678.1043
MEM 157.863281 1551482678.2086
MEM 157.902344 1551482678.3096
MEM 157.902344 1551482678.4143
MEM 157.941406 1551482678.5226
MEM 157.941406 1551482678.6229
MEM 157.941406 1551482678.7269
MEM 157.941406 1551482678.8314
MEM 157.941406 1551482678.9330
MEM 157.941406 1551482679.0432
MEM 157.941406 1551482679.1501
MEM 157.941406 1551482679.2580
MEM 157.941406 1551482679.3641
MEM 157.941406 1551482679.4726
MEM 157.941406 1551482679.5787
MEM 157.984375 1551482679.6796
MEM 157.984375 1551482679.7805
MEM 158.023438 1551482679.8889
MEM 158.023438 1551482679.9944
MEM 158.023438 1551482680.1018
MEM 158.023438 1551482680.2087
MEM 158.023438 1551482680.3101
MEM 158.023438 1551482680.4148
MEM 158.023438 1551482680.5186
MEM 158.023438 1551482680.6226
MEM 158.023438 1551482680.7238
MEM 158.023438 1551482680.8286
MEM 158.023438 1551482680.9296
MEM 158.062500 1551482681.0299
MEM 158.062500 1551482681.1303
MEM 158.101562 1551482681.2353
MEM 158.101562 1551482681.3409
MEM 158.101562 1551482681.4444
MEM 158.101562 1551482681.5544
MEM 158.101562 1551482681.6646
MEM 158.101562 1551482681.7726
MEM 158.101562 1551482681.8730
MEM 158.101562 1551482681.9733
MEM 158.101562 1551482682.0790
MEM 158.101562 1551482682.1799
MEM 158.101562 1551482682.2824
MEM 158.144531 1551482682.3894
MEM 158.144531 1551482682.4944
MEM 158.187500 1551482682.6022
MEM 158.187500 1551482682.7085
MEM 158.187500 1551482682.8175
MEM 158.187500 1551482682.9227
MEM 158.187500 1551482683.0275
MEM 158.187500 1551482683.1285
MEM 158.187500 1551482683.2296
MEM 158.187500 1551482683.3305
MEM 158.187500 1551482683.4324
MEM 158.187500 1551482683.5331
MEM 158.187500 1551482683.6402
MEM 158.226562 1551482683.7489
MEM 158.257812 1551482683.8546
MEM 158.265625 1551482683.9648
MEM 158.265625 1551482684.0727
MEM 158.265625 1551482684.1737
MEM 158.265625 1551482684.2744
MEM 158.265625 1551482684.3830
MEM 158.265625 1551482684.4835
MEM 158.265625 1551482684.5863
MEM 158.265625 1551482684.6867
MEM 158.265625 1551482684.7936
MEM 158.265625 1551482684.8945
MEM 158.265625 1551482685.0025
MEM 158.304688 1551482685.1127
MEM 158.343750 1551482685.2217
MEM 158.343750 1551482685.3223
MEM 158.343750 1551482685.4227
MEM 158.343750 1551482685.5241
MEM 158.343750 1551482685.6268
MEM 158.343750 1551482685.7272
MEM 158.343750 1551482685.8277
MEM 158.343750 1551482685.9302
MEM 158.343750 1551482686.0305
MEM 158.347656 1551482686.1313
MEM 158.347656 1551482686.2325
MEM 158.347656 1551482686.3332
MEM 158.386719 1551482686.4405
MEM 158.386719 1551482686.5417
MEM 158.425781 1551482686.6445
MEM 158.425781 1551482686.7505
MEM 158.425781 1551482686.8515
MEM 158.425781 1551482686.9608
MEM 158.425781 1551482687.0682
MEM 158.425781 1551482687.1690
MEM 158.425781 1551482687.2743
MEM 158.425781 1551482687.3816
MEM 158.429688 1551482687.4876
MEM 158.429688 1551482687.5946
MEM 158.429688 1551482687.7010
MEM 158.468750 1551482687.8112
MEM 158.484375 1551482687.9154
MEM 158.507812 1551482688.0220
MEM 158.507812 1551482688.1232
MEM 158.507812 1551482688.2315
MEM 158.507812 1551482688.3417
MEM 158.507812 1551482688.4488
MEM 158.507812 1551482688.5499
MEM 158.507812 1551482688.6527
MEM 158.511719 1551482688.7550
MEM 158.515625 1551482688.8608
MEM 158.523438 1551482688.9687
MEM 158.523438 1551482689.0718
MEM 158.566406 1551482689.1739
MEM 158.609375 1551482689.2800
MEM 158.609375 1551482689.3804
MEM 158.609375 1551482689.4807
MEM 158.609375 1551482689.5809
MEM 158.609375 1551482689.6818
MEM 158.609375 1551482689.7824
MEM 158.609375 1551482689.8844
MEM 158.609375 1551482689.9923
MEM 158.609375 1551482690.0926
MEM 158.609375 1551482690.2029
MEM 158.609375 1551482690.3106
MEM 158.609375 1551482690.4172
MEM 158.648438 1551482690.5219
MEM 158.687500 1551482690.6228
MEM 158.687500 1551482690.7239
MEM 158.687500 1551482690.8304
MEM 158.687500 1551482690.9369
MEM 158.687500 1551482691.0447
MEM 158.691406 1551482691.1489
MEM 158.691406 1551482691.2575
MEM 158.695312 1551482691.3611
MEM 158.695312 1551482691.4713
MEM 158.695312 1551482691.5719
MEM 158.695312 1551482691.6730
MEM 158.695312 1551482691.7737
MEM 158.738281 1551482691.8755
MEM 158.781250 1551482691.9802
MEM 158.781250 1551482692.0809
MEM 158.781250 1551482692.1844
MEM 158.781250 1551482692.2893
MEM 158.781250 1551482692.3947
MEM 158.781250 1551482692.5021
MEM 158.781250 1551482692.6063
MEM 158.781250 1551482692.7152
MEM 158.781250 1551482692.8219
MEM 158.781250 1551482692.9322
MEM 158.781250 1551482693.0351
MEM 158.824219 1551482693.1395
MEM 158.824219 1551482693.2404
MEM 158.863281 1551482693.3448
MEM 158.863281 1551482693.4450
MEM 158.863281 1551482693.5471
MEM 158.863281 1551482693.6494
MEM 158.863281 1551482693.7507
MEM 158.863281 1551482693.8511
MEM 158.863281 1551482693.9547
MEM 158.863281 1551482694.0642
MEM 158.863281 1551482694.1725
MEM 158.863281 1551482694.2748
MEM 158.863281 1551482694.3752
MEM 158.906250 1551482694.4755
MEM 158.906250 1551482694.5763
MEM 158.945312 1551482694.6770
MEM 158.945312 1551482694.7872
MEM 158.945312 1551482694.8876
MEM 158.945312 1551482694.9881
MEM 158.945312 1551482695.0935
MEM 158.945312 1551482695.2022
MEM 158.945312 1551482695.3026
MEM 158.945312 1551482695.4109
MEM 158.945312 1551482695.5198
MEM 158.945312 1551482695.6245
MEM 158.945312 1551482695.7342
MEM 158.984375 1551482695.8391
MEM 159.023438 1551482695.9448
MEM 159.023438 1551482696.0548
MEM 159.027344 1551482696.1614
MEM 159.027344 1551482696.2640
MEM 159.027344 1551482696.3723
MEM 159.027344 1551482696.4729
MEM 159.035156 1551482696.5831
MEM 159.035156 1551482696.6921
MEM 159.035156 1551482696.7948
MEM 159.035156 1551482696.9047
MEM 159.035156 1551482697.0057
MEM 159.074219 1551482697.1114
MEM 159.074219 1551482697.2153
MEM 159.117188 1551482697.3221
MEM 159.117188 1551482697.4288
MEM 159.121094 1551482697.5323
MEM 159.125000 1551482697.6331
MEM 159.128906 1551482697.7339
MEM 159.128906 1551482697.8342
MEM 159.128906 1551482697.9361
MEM 159.128906 1551482698.0448
MEM 159.132812 1551482698.1546
MEM 159.140625 1551482698.2617
MEM 159.140625 1551482698.3638
MEM 159.199219 1551482698.4721
MEM 159.246094 1551482698.5725
MEM 159.253906 1551482698.6729
MEM 159.261719 1551482698.7812
MEM 159.261719 1551482698.8837
MEM 159.261719 1551482698.9891
MEM 159.273438 1551482699.0900
MEM 159.273438 1551482699.1949
MEM 159.273438 1551482699.3025
MEM 159.273438 1551482699.4042
MEM 159.273438 1551482699.5051
MEM 159.273438 1551482699.6108
MEM 159.316406 1551482699.7210
MEM 159.316406 1551482699.8235
MEM 159.359375 1551482699.9312
MEM 159.359375 1551482700.0328
MEM 159.359375 1551482700.1370
MEM 159.359375 1551482700.2430
MEM 159.359375 1551482700.3529
MEM 159.359375 1551482700.4588
MEM 159.363281 1551482700.5654
MEM 159.363281 1551482700.6670
MEM 159.363281 1551482700.7684
MEM 159.363281 1551482700.8722
MEM 159.363281 1551482700.9725
MEM 159.406250 1551482701.0728
MEM 159.449219 1551482701.1771
MEM 159.449219 1551482701.2801
MEM 159.449219 1551482701.3804
MEM 159.449219 1551482701.4808
MEM 159.449219 1551482701.5867
MEM 159.449219 1551482701.6904
MEM 159.449219 1551482701.7951
MEM 159.449219 1551482701.9035
MEM 159.449219 1551482702.0047
MEM 159.449219 1551482702.1147
MEM 159.449219 1551482702.2228
MEM 159.488281 1551482702.3237
MEM 159.500000 1551482702.4281
MEM 159.531250 1551482702.5381
MEM 159.531250 1551482702.6426
MEM 159.531250 1551482702.7509
MEM 159.531250 1551482702.8601
MEM 159.531250 1551482702.9667
MEM 159.531250 1551482703.0747
MEM 159.531250 1551482703.1778
MEM 159.531250 1551482703.2844
MEM 159.531250 1551482703.3884
MEM 159.531250 1551482703.4950
MEM 159.574219 1551482703.6021
MEM 159.613281 1551482703.7028
MEM 159.613281 1551482703.8094
MEM 159.613281 1551482703.9098
MEM 159.613281 1551482704.0113
MEM 159.613281 1551482704.1215
MEM 159.613281 1551482704.2222
MEM 159.613281 1551482704.3273
MEM 159.613281 1551482704.4375
MEM 159.613281 1551482704.5414
MEM 159.613281 1551482704.6464
MEM 159.613281 1551482704.7552
MEM 159.652344 1551482704.8613
MEM 159.652344 1551482704.9643
MEM 159.695312 1551482705.0724
MEM 159.695312 1551482705.1799
MEM 159.695312 1551482705.2869
MEM 159.695312 1551482705.3951
MEM 159.695312 1551482705.5036
MEM 159.695312 1551482705.6138
MEM 159.695312 1551482705.7224
MEM 159.695312 1551482705.8275
MEM 159.695312 1551482705.9337
MEM 159.695312 1551482706.0344
MEM 159.738281 1551482706.1346
MEM 159.738281 1551482706.2448
MEM 159.777344 1551482706.3540
MEM 159.777344 1551482706.4596
MEM 159.777344 1551482706.5634
MEM 159.777344 1551482706.6656
MEM 159.777344 1551482706.7690
MEM 159.777344 1551482706.8724
MEM 159.777344 1551482706.9733
MEM 159.777344 1551482707.0738
MEM 159.777344 1551482707.1809
MEM 159.777344 1551482707.2815
MEM 159.796875 1551482707.3868
MEM 159.820312 1551482707.4880
MEM 159.863281 1551482707.5982
MEM 159.863281 1551482707.7072
MEM 159.863281 1551482707.8174
MEM 159.863281 1551482707.9213
MEM 159.863281 1551482708.0269
MEM 159.863281 1551482708.1296
MEM 159.863281 1551482708.2304
MEM 159.863281 1551482708.3316
MEM 159.863281 1551482708.4320
MEM 159.863281 1551482708.5338
MEM 159.863281 1551482708.6377
MEM 159.902344 1551482708.7412
MEM 159.941406 1551482708.8514
MEM 159.941406 1551482708.9569
MEM 159.941406 1551482709.0630
MEM 159.941406 1551482709.1635
MEM 159.941406 1551482709.2639
MEM 159.941406 1551482709.3714
MEM 159.941406 1551482709.4817
MEM 159.941406 1551482709.5865
MEM 159.941406 1551482709.6922
MEM 159.941406 1551482709.7929
MEM 159.941406 1551482709.9031
MEM 159.984375 1551482710.0122
MEM 160.027344 1551482710.1214
MEM 160.027344 1551482710.2221
MEM 160.027344 1551482710.3228
MEM 160.027344 1551482710.4285
MEM 160.027344 1551482710.5292
MEM 160.027344 1551482710.6295
MEM 160.027344 1551482710.7314
MEM 160.027344 1551482710.8334
MEM 160.027344 1551482710.9374
MEM 160.027344 1551482711.0427
MEM 160.027344 1551482711.1530
MEM 160.066406 1551482711.2574
MEM 160.105469 1551482711.3651
MEM 160.105469 1551482711.4662
MEM 160.105469 1551482711.5720
MEM 160.105469 1551482711.6723
MEM 160.105469 1551482711.7729
MEM 160.105469 1551482711.8735
MEM 160.105469 1551482711.9738
MEM 160.105469 1551482712.0784
MEM 160.105469 1551482712.1792
MEM 160.105469 1551482712.2798
MEM 160.105469 1551482712.3823
MEM 160.144531 1551482712.4826
MEM 160.148438 1551482712.5833
MEM 160.187500 1551482712.6862
MEM 160.187500 1551482712.7865
MEM 160.187500 1551482712.8875
MEM 160.187500 1551482712.9937
MEM 160.187500 1551482713.1028
MEM 160.187500 1551482713.2100
MEM 160.187500 1551482713.3145
MEM 160.187500 1551482713.4158
MEM 160.187500 1551482713.5215
MEM 160.187500 1551482713.6294
MEM 160.187500 1551482713.7384
MEM 160.226562 1551482713.8391
MEM 160.265625 1551482713.9493
MEM 160.265625 1551482714.0512
MEM 160.269531 1551482714.1614
MEM 160.269531 1551482714.2641
MEM 160.269531 1551482714.3655
MEM 160.269531 1551482714.4721
MEM 160.269531 1551482714.5761
MEM 160.269531 1551482714.6767
MEM 160.269531 1551482714.7801
MEM 160.269531 1551482714.8822
MEM 160.269531 1551482714.9830
MEM 160.312500 1551482715.0840
MEM 160.351562 1551482715.1881
MEM 160.351562 1551482715.2955
MEM 160.351562 1551482715.4030
MEM 160.351562 1551482715.5051
MEM 160.351562 1551482715.6146
MEM 160.351562 1551482715.7159
MEM 160.351562 1551482715.8216
MEM 160.351562 1551482715.9222
MEM 160.351562 1551482716.0229
MEM 160.351562 1551482716.1234
MEM 160.351562 1551482716.2302
MEM 160.378906 1551482716.3405
MEM 160.394531 1551482716.4454
MEM 160.437500 1551482716.5503
MEM 160.437500 1551482716.6575
MEM 160.437500 1551482716.7580
MEM 160.437500 1551482716.8671
MEM 160.437500 1551482716.9716
MEM 160.437500 1551482717.0719
MEM 160.437500 1551482717.1784
MEM 160.437500 1551482717.2886
MEM 160.437500 1551482717.3954
MEM 160.437500 1551482717.4957
MEM 160.437500 1551482717.6038
MEM 160.476562 1551482717.7140
MEM 160.515625 1551482717.8152
MEM 160.515625 1551482717.9177
MEM 160.515625 1551482718.0216
MEM 160.515625 1551482718.1222
MEM 160.515625 1551482718.2235
MEM 160.515625 1551482718.3262
MEM 160.515625 1551482718.4307
MEM 160.515625 1551482718.5317
MEM 160.515625 1551482718.6319
MEM 160.515625 1551482718.7344
MEM 160.515625 1551482718.8347
MEM 160.515625 1551482718.9360
MEM 160.558594 1551482719.0424
MEM 160.601562 1551482719.1517
MEM 160.601562 1551482719.2589
MEM 160.601562 1551482719.3621
MEM 160.601562 1551482719.4713
MEM 160.601562 1551482719.5717
MEM 160.601562 1551482719.6727
MEM 160.601562 1551482719.7730
MEM 160.601562 1551482719.8793
MEM 160.601562 1551482719.9832
MEM 160.601562 1551482720.0838
MEM 160.601562 1551482720.1845
MEM 160.640625 1551482720.2855
MEM 160.640625 1551482720.3859
MEM 160.679688 1551482720.4904
MEM 160.679688 1551482720.5928
MEM 160.679688 1551482720.6995
MEM 160.679688 1551482720.8097
MEM 160.679688 1551482720.9181
MEM 160.679688 1551482721.0198
MEM 160.679688 1551482721.1225
MEM 160.679688 1551482721.2294
MEM 160.679688 1551482721.3311
MEM 160.679688 1551482721.4316
MEM 160.679688 1551482721.5360
MEM 160.722656 1551482721.6438
MEM 160.761719 1551482721.7516
MEM 160.761719 1551482721.8618
MEM 160.761719 1551482721.9718
MEM 160.761719 1551482722.0729
MEM 160.761719 1551482722.1740
MEM 160.761719 1551482722.2823
MEM 160.761719 1551482722.3828
MEM 160.761719 1551482722.4831
MEM 160.761719 1551482722.5933
MEM 160.761719 1551482722.6936
MEM 160.761719 1551482722.7956
MEM 160.761719 1551482722.9025
MEM 160.800781 1551482723.0114
MEM 160.843750 1551482723.1216
MEM 160.843750 1551482723.2318
MEM 160.843750 1551482723.3322
MEM 160.843750 1551482723.4326
MEM 160.843750 1551482723.5334
MEM 160.843750 1551482723.6362
MEM 160.843750 1551482723.7368
MEM 160.843750 1551482723.8421
MEM 160.843750 1551482723.9458
MEM 160.843750 1551482724.0560
MEM 160.843750 1551482724.1637
MEM 160.882812 1551482724.2719
MEM 160.914062 1551482724.3724
MEM 160.921875 1551482724.4769
MEM 160.921875 1551482724.5799
MEM 160.921875 1551482724.6805
MEM 160.921875 1551482724.7812
MEM 160.921875 1551482724.8815
MEM 160.921875 1551482724.9903
MEM 160.921875 1551482725.1003
MEM 160.921875 1551482725.2091
MEM 160.921875 1551482725.3129
MEM 160.921875 1551482725.4180
MEM 160.921875 1551482725.5221
MEM 160.964844 1551482725.6227
MEM 161.003906 1551482725.7231
MEM 161.003906 1551482725.8334
MEM 161.003906 1551482725.9337
MEM 161.003906 1551482726.0354
MEM 161.003906 1551482726.1361
MEM 161.003906 1551482726.2433
MEM 161.007812 1551482726.3507
MEM 161.007812 1551482726.4604
MEM 161.007812 1551482726.5654
MEM 161.007812 1551482726.6722
MEM 161.007812 1551482726.7728
MEM 161.046875 1551482726.8731
MEM 161.046875 1551482726.9737
MEM 161.085938 1551482727.0741
MEM 161.085938 1551482727.1770
MEM 161.085938 1551482727.2826
MEM 161.085938 1551482727.3830
MEM 161.085938 1551482727.4930
MEM 161.085938 1551482727.5984
MEM 161.085938 1551482727.7029
MEM 161.085938 1551482727.8129
MEM 161.085938 1551482727.9220
MEM 161.085938 1551482728.0279
MEM 161.085938 1551482728.1298
MEM 161.125000 1551482728.2300
MEM 161.125000 1551482728.3361
MEM 161.171875 1551482728.4387
MEM 161.171875 1551482728.5451
MEM 161.171875 1551482728.6457
MEM 161.171875 1551482728.7519
MEM 161.171875 1551482728.8577
MEM 161.171875 1551482728.9580
MEM 161.171875 1551482729.0584
MEM 161.171875 1551482729.1632
MEM 161.171875 1551482729.2720
MEM 161.171875 1551482729.3725
MEM 161.171875 1551482729.4771
MEM 161.171875 1551482729.5799
MEM 161.210938 1551482729.6849
MEM 161.210938 1551482729.7907
MEM 161.250000 1551482729.8995
MEM 161.250000 1551482730.0020
MEM 161.250000 1551482730.1122
MEM 161.250000 1551482730.2162
MEM 161.250000 1551482730.3220
MEM 161.250000 1551482730.4239
MEM 161.250000 1551482730.5299
MEM 161.250000 1551482730.6380
MEM 161.250000 1551482730.7433
MEM 161.250000 1551482730.8441
MEM 161.250000 1551482730.9459
MEM 161.289062 1551482731.0522
MEM 161.328125 1551482731.1532
MEM 161.328125 1551482731.2552
MEM 161.328125 1551482731.3570
MEM 161.328125 1551482731.4660
MEM 161.328125 1551482731.5721
MEM 161.328125 1551482731.6727
MEM 161.328125 1551482731.7742
